entityid,entityname,principaladdress1,principaladdress2,principalcity,principalstate,principalzipcode,principalcountry,mailingaddress1,mailingaddress2,mailingcity,mailingstate,mailingzipcode,mailingcountry,entitystatus,jurisdictonofformation,entitytypeverbatim,entitytype,agentfirstname,agentmiddlename,agentlastname,agentsuffix,agentorganizationname,agentprincipaladdress1,agentprincipaladdress2,agentprincipalcity,agentprincipalstate,agentprincipalzipcode,agentprincipalcountry,agentmailingaddress1,agentmailingaddress2,agentmailingcity,agentmailingstate,agentmailingzipcode,agentmailingcountry,entityformdate
20091422785,"tony's irrigation services, Delinquent February 1, 2011",706 MOHAWK DR APT 12,,Boulder,CO,80303,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,tony's irrigation services,706 MOHAWK DR APT 12,,boulder,CO,80303,US,,,,,,,8/6/2009
20091481405,"Watts Irrigation LLC, Delinquent March 1, 2011",4056 S. Carson St. Unit #D,,Aurora,CO,80014,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Joshua,,Watts,,,4056 S. Carson St. Unit #D,,Aurora,CO,80014,US,,,,,,,9/10/2009
19991006904,"INTEGRITY IRRIGATION, INC., Dissolved November 1, 2001",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,1/13/1999
19971009170,"SANGRE IRRIGATION, LLC >>, Dissolved January 1, 2003",10027 LANE 5 N,,Mosca,CO,81146,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,STEVEN,T.,SISNEROS,,,0508 E COUNTY RD 4 N,,MONTE VISTA,CO,81144,US,,,,,,,1/21/1997
20001120376,"DOUGLAS IRRIGATED FARMS, LIMITED",8817 W Iliff Ave,,Lakewood,CO,80227,US,,,,,,,Good Standing,,Limited Partnership,DLP,DOUGLAS,F.,DOUGLAS,,,8817 W Iliff Ave,,Lakewood,CO,80227,US,,,,,,,6/16/2000
19991118130,"QUALITY IRRIGATION, LLC",3900 U S HIGHWAY 34,,Yuma,CO,80759,US,PO BOX 420,,Yuma,CO,80759,US,Good Standing,,Limited Liability Company,DLLC,GREG,,JONES,,,3900 US HWY 34,,YUMA,CO,80759,US,PO BOX 420,,YUMA,CO,80759,US,6/22/1999
19991143282,"BACA CONSTRUCTION & IRRIGATION, INC., Delinquent June 1, 2015",5123 LONG SUN LN,,Avon,CO,81620,US,PO  Box 2033,,Avon,CO,81620,US,Delinquent,,Corporation,DPC,Bruce,,Baca,,,5123 Long Sun Lane,,AVON,CO,81620-5780,US,PO BOX 2033,,AVON,CO,81620-5780,US,7/30/1999
19991160089,"HYDRO-TERRA IRRIGATION & LANDSCAPE PROFESSIONALS, LLC, Dissolved December 15, 2003",1909 MANOR LN,,Colorado Springs,CO,80906,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,ANTHONY,,LABREE,,,1909 MANOR LN,,COLORADO SPRINGS,CO,80906,US,,,,,,,8/25/1999
20001169572,"OASIS LANDSCAPE & IRRIGATION, INC.",P.O.Box  941,,Palmer Lake,CO,80133,US,1670 Paonia Street,,Colorado Springs,CO,80915,US,Good Standing,,Corporation,DPC,,,,,"Phases Accouting and Tax Service, Inc.",1670 Paonia Street,,Colorado Springs,CO,80915,US,1670 Paonia Street,,Colorado Springs,CO,80915,US,8/30/2000
19991196855,"HAYDEN IRRIGATION DIVERSION ASSOCIATION, INC., Delinquent April 1, 2007",12110 COUNTY ROAD 69,,Hayden,CO,81639,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,ROBERT,G.,WEISS,,,"600 SO. LINCOLN, STE 202",,STEAMBOAT SPRINGS,CO,80487,US,,,,,,,10/21/1999
20001183627,"PRECISION SYSTEMS IRRIGATION LLC, Dissolved February 1, 2003",2695 UNIVERSITY HEIGHTS AVE,,Boulder,CO,80306,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,JONATHAN,,DEVINE,,,2695 UNIVERSITY HEIGHTS AVE,,BOULDER,CO,80306,US,PO BOX 2293,,BOULDER,CO,80306,US,9/20/2000
20001198389,"PIONEER IRRIGATION AND LANDSCAPE SERVICES LLC, Dissolved April 17, 2003",1450 ALVARADO DR,,Colorado Springs,CO,80910,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,JASON,ADAM,MURDOCK,,,1450 ALVARADO DR,,COLORADO SPRINGS,CO,80910,US,,,,,,,10/12/2000
20111115549,"Centennial Irrigation LLC, Delinquent August 1, 2012",200 Summit Blvd. #154,,Broomfield,CO,80021,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,"United States Corporation Agents, Inc.",121 S. Tejon Street,Suite 900,Colorado Springs,CO,80903,US,,,,,,,2/25/2011
20111127935,"South Montrose County Fire & Irrigation Services, LLC, Delinquent August 1, 2014",9249 S. Boadway,#200-371,Highlands Ranch,CO,80129,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Barry,M,Athearn,,,"1551 Larimer Street, #3104",,Denver,CO,80202,US,,,,,,,3/1/2011
20111133166,"John's Irrigation, Spinkler Repair, & Landscape LLC",409 Security Blvd.,,Colorado Springs,CO,80911,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,"John's Irrigation, Sprinkler Repair, & Landscape LLC",409 Security Blvd.,,Colorado Springs,CO,80911,US,,,,,,,3/3/2011
20111143425,H20 Tech Irrigation LLC,9092 W. Belmont Ave.,,Littleton,CO,80123,US,9092 W. Belmont Ave.,,Littleton,CO,80123,US,Good Standing,,Limited Liability Company,DLLC,Rick,Milton,Craig,,,9092 W. Belmont Ave.,,Littleton,CO,80123,US,,,,,,,3/8/2011
20011011494,"JCS IRRIGATION SYSTEMS LLC, Dissolved June 1, 2002",5927 SPURWOOD DRIVE,,Colorado Springs,CO,80918,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,THOMAS,M.,HASKINS,,,102 NORTH CASCADE STE 220,,COLORADO SPRINGS,CO,80903,US,,,,,,,1/17/2001
20111220932,"Losh Irrigation LLC, Delinquent September 1, 2012",2400 17th Ave E-304,,Longmont,CO,80503,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,Losh Irrigation LLC,2400 17th Ave E-304,,Longmont,CO,80503,US,,,,,,,4/12/2011
20011046248,"KLINE BROTHERS LANDSCAPING AND IRRIGATION, INC., Delinquent May 1, 2006",435 N. 8th Street,,Carbondale,CO,81623,US,,,,,,,Delinquent,,Corporation,DPC,JAMES,CHRISTOPHER,KLINE,,,435 N. 8th Street,,CARBONDALE,CO,81623,US,,,,,,,3/5/2001
20111245596,"Rains Irrigation, LLC, Dissolved March 10, 2015",3624 Soderburg Dr,,Fort Collins,CO,80526,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,David,,Rains,,,3624 Soderburg Dr,,Fort Collins,CO,80526,US,,,,,,,4/25/2011
19871332662,EASTBURY SUBDIVISION IRRIGATION COMPANY,2993 WALNUT AVE,,Grand Junction,CO,81504,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,CONNIE,,DYRENG,,,2976 WALNUT,,GRAND JUNCTION,CO,81504,US,2993 Walnut Avenue,,Grand Junction,CO,81504,US,9/15/1977
19871505748,JACKSON LAKE RESERVOIR AND IRRIGATION COMPANY,218 EAST KIOWA AVENUE,,Fort Morgan,CO,80701,US,Post Office Box 38,,Fort Morgan,CO,80701,US,Good Standing,,Nonprofit Corporation,DNC,CYNTHIA,,LEFEVER,,,218 EAST KIOWA AVENUE,,FORT MORGAN,CO,80701,US,PO BOX 38,,FORT MORGAN,CO,80701,US,1/21/1983
20111403839,"LONE WOLF IRRIGATION, LLC, Delinquent December 1, 2012",31807 B 50 ROAD,,Crawford,CO,81415,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,RICHARD,,MYERS,,,31807 B 50 ROAD,,CRAWFORD,CO,81415,US,,,,,,,7/15/2011
19871505749,FORT MORGAN RESERVOIR AND IRRIGATION COMPANY,218 E KIOWA AVE,,Fort Morgan,CO,80701,US,Post Office Box 38,,Fort Morgan,CO,80701,US,Good Standing,,Nonprofit Corporation,DNC,CYNTHIA,,LEFEVER,,,218 E KIOWA AVE,,FORT MORGAN,CO,80701,US,P O BOX 38,,FORT MORGAN,CO,80701,US,1/21/1983
19871333527,"JARMON IRRIGATION, INC., Delinquent April 1, 2009",11049 U S HWY 491,,Cortez,CO,81321,US,,,,,,,Delinquent,,Corporation,DPC,DAVID,B.,JARMON,,,11049 U S HWY 491,,CORTEZ,CO,81321,US,,,,,,,10/3/1977
20111456774,"Western Plains Irrigation And Snow Removal LLC, Dissolved May 5, 2014",1384 s vallejo st,,Denver,CO,80223,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,Francisco,Javier,Flores,,,1384 S vallejo St.,,Denver,CO,80223,US,,,,,,,8/11/2011
20011235747,"COLUMBINE EAST IRRIGATION COMPANY, LLC",611 Laurel Ln.,,Montrose,CO,81401,US,611 Laurel Lane,,Montrose,CO,81401,US,Good Standing,,Limited Liability Company,DLLC,Sandra,S,Manzanares,,,611 Laurel Lane,,Montrose,CO,81401,US,611 Laurel Lane,,Montrose,CO,81401,US,12/13/2001
19981072486,"DALE'S IRRIGATION SERVICE, LLC, Dissolved September 1, 2002",330 COTTONWOOD  DR,,Silt,CO,81652,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,DALE,,PFAFF,,,330 COTTONWOOD  DR,,SILT,CO,81652,US,,,,,,,4/17/1998
19981077321,"NORTH STAR LANDSCAPING & IRRIGATION, INC., Delinquent June 1, 2005",11741 BENT OAKS ST,,Parker,CO,80138,US,,,,,,,Delinquent,,Corporation,DPC,ARNOLD,,MIKE,,,11741 BENT OAKS ST,,PARKER,CO,80138,US,,,,,,,4/27/1998
19931009832,"J.M.S. IRRIGATION, INC., Dissolved February 28, 2007",120 S DOUGLAS ST,P.O.BOX 318,Wray,CO,80758,US,"120 S DOUGLAS ST,",,Wray,CO,80758,US,Voluntarily Dissolved,,Corporation,DPC,DAVID,J.,JENSEN,,,120 S DOUGLAS ST,,WRAY,CO,80758,US,P.O. Box 318,,WRAY,CO,80758-0318,US,1/28/1993
19951023469,APPLECREST IRRIGATION COMPANY,2420 Applewood Circle,,Grand Junction,CO,81506,US,2420 Applewood Circle,,Grand Junction,CO,81506,US,Good Standing,,Corporation,DPC,Corine,,Hesslink,,,2420 Applewood Circle,,GRAND JUNCTION,CO,81506,US,,,,,,,2/24/1995
19971011469,THE D ROAD MUTUAL IRRIGATION COMPANY,2777 C 1/2 Road,,Grand Junction,CO,81501,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Evette,,Lee,,,2777 C 1/2 Road,,GRAND JUNCTION,CO,81501,US,,,,,,,1/24/1997
20011114208,"INTERNATIONAL IRRIGATION SYSTEMS LLC, Dissolved November 30, 2004",SPENCER LAWRENCE HOUSE,PROSPECT ESTATE,St Johns Parish,OT,N/A,KN,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,,,,,"ROSA CORPORATE SERVICES, INC.",419 31ST AVE,,GREELEY,CO,80634,US,,,,,,,6/7/2001
20031338081,"RIO-VISTA IRRIGATION ASSOCIATION, INC., Delinquent April 1, 2007",1306 CORRAL DR,,Montrose,CO,81401,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,JANET,LEE,OGG,,,1306 CORRAL DR,,MONTROSE,CO,81401,US,,,,,,,10/27/2003
20111567847,"Green Source Landscape & Irrigation, Delinquent April 1, 2013",6047 Pawnee Ct,,Wellington,CO,80549,US,6047 Pawnee Court,,Wellington,CO,80549,US,Delinquent,,Corporation,DPC,Carey,,Smith,,,6047 Pawnee Court,,Wellington,CO,80549,US,6047 Pawnee Court,,Wellington,CO,80549,US,11/1/2011
20111617775,ET Irrigation Management Specialist LLC,3200 S Oak Ct,,Lakewood,CO,80227,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Brian,Steven,Bair,,,3200 S Oak Ct,,Lakewood,CO,80227,US,3200 S Oak Ct,,Lakewood,CO,80227,US,11/4/2011
19941044222,"HANGING VALLEY IRRIGATION, INC.",1123 HAWKRIDGE LN,,Snowmass Village,CO,81615,US,PO Box 5208,,Snowmass Village,CO,81615,US,Good Standing,,Corporation,DPC,MICHAEL,C.,SCANLON,,,1123 HAWKRIDGE LN,,SNOWMASS VILLAGE,CO,81615,US,PO BOX 5208,,SNOWMASS VILLAGE,CO,81615,US,4/15/1994
20001043317,"SMED'S PRO IRRIGATION SERVICE, L.L.C., Dissolved September 14, 2004",1205 W THIRD,,Rifle,CO,81650,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,DAVID,A.,SMEDRA,,,1205 W THIRD,,RIFLE,CO,81650,US,,,,,,,3/1/2000
19871343559,"JEBE RESERVOIR AND IRRIGATION COMPANY, Dissolved September 23, 2004",4902 W 12TH,,Greeley,CO,80634,US,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,LAWRENCE,H.,HERTZKE,,,4902 W 12TH,,GREELEY,CO,80634,US,,,,,,,3/17/1978
20001121413,"HIGH COUNTRY IRRIGATION, INC., Dissolved November 30, 2004",741 FAIRVIEW,,Breckenridge,CO,80424,US,,,,,,,Administratively Dissolved,,Corporation,DPC,THOMAS,,VITALONE,,,741 FAIRVIEW,,BRECKENRIDGE,CO,80424,US,,,,,,,6/19/2000
20031041745,"RAINTECH IRRIGATION INCORPORATED, Dissolved September 23, 2004",2601 S LEMAY AVE BOX 7-203,,Fort Collins,CO,80525,US,,,,,,,Administratively Dissolved,,Corporation,DPC,KEVIN,E.,KORCH,,,2601 S LEMAY AVE BOX 7-203,,FORT COLLINS,CO,80525,US,,,,,,,2/6/2003
19931016727,"GRANDVIEW LANDSCAPE-IRRIGATION, CORPORATION",14795 WEST 44TH AVENUE,,Golden,CO,80403,US,,,,,,,Good Standing,,Corporation,DPC,Bradley,Alan,Reeder,,,14795 WEST 44TH AVENUE,,GOLDEN,CO,80403,US,,,,,,,2/16/1993
20121017297,"Greenworks Landscaping and Irrigation LLC, Delinquent June 1, 2016",209 6th Ave.,,Longmont,CO,80501,US,PO Box 244,,Longmont,CO,80502,US,Delinquent,,Limited Liability Company,DLLC,Desiree,,Walsh,,,209 6th Ave.,,Longmont,CO,80501,US,PO Box 244,,longmont,CO,80502,US,1/9/2012
20121024070,"Artistree Landscaping & Irrigation, LLC, Delinquent June 1, 2013",3889 Pioneer Creek Drive,,Colorado Springs,CO,80922,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Robert,,DIsidori,,,3889 Pioneer Creek Drive,,Colorado Springs,CO,80922,US,,,,,,,1/11/2012
20121039566,"Anderson Irrigation & Landscaping, LLC, Delinquent June 1, 2014",4304 S Divinney Ct,,Morrison,CO,80465,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,John,Michael,Anderson,,,4304 S Divinney Ct,,Morrison,CO,80465,US,,,,,,,1/19/2012
20121077465,DC Landscape & Irrigation LLC,6449 Alibi Circle,,Colorado Springs,CO,80923,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Dee,W,Crosby,,,6449 Alibi Circle,,Colorado Springs,CO,80923,US,,,,,,,2/2/2012
20121096817,"FROM THORNS TO FIR TREES IRRIGATION AND LANDSCAPING, LLC",2514 South Rifle Street,,Aurora,CO,80013,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Charles,Leon,Wiegand,,,2514 S Rifle St,,Aurora,CO,80013,US,2514 s. rifle st,,aurora,CO,80013,US,2/15/2012
19931031471,IRRIGATION RESEARCH FOUNDATION,40161 HWY 59,,Yuma,CO,80759,US,PO Box 396,,Yuma,CO,80759,US,Good Standing,,Nonprofit Corporation,DNC,Charles,D,Corey,,,40161 HWY 59,,YUMA,CO,80759,US,PO BOX 396,,YUMA,CO,80759,US,3/24/1993
20011029485,"IRRIGATION PLUS, LLC",20014 E CASPIAN CIR,,Aurora,CO,80013,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,R.,ROBERT,RIVERA,II,,20014 E CASPIAN CIR,,AURORA,CO,80013,US,,,,,,,2/9/2001
20121223274,"Mazak Irrigation Services, LLC, Dissolved June 2, 2015",8484 Calumet Way,,Wellington,CO,80549,US,8484 Calumet Way,,Wellington,CO,80549,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Aileen,Marie,Mazak,,,8484 Calumet Way,,Wellington,CO,80549,US,8484 Calumet Way,,Wellington,CO,80549,US,4/19/2012
20121255478,"David & Terry Denton, LLC dba Colorado Mountainscapes, Raindance Irrigation Systems, Delinquent October 1, 2013",2355 Savoy Place,,Steamboat Springs,CO,80487,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,David,Charles,Denton,,,2355 Savoy Place,,Steamboat Springs,CO,80487,US,,,,,,,5/4/2012
20041105926,"KEVINS IRRIGATION SALES AND SERVICE, LLC, Delinquent August 1, 2013",235 COTTONWOOD DR,,Silt,CO,81652,US,P.O.Box 2713,,Glenwood Springs,CO,81602,US,Delinquent,,Limited Liability Company,DLLC,KEVIN,D.,BUSH,,,235 COTTONWOOD DR,,SILT,CO,81652,US,PO BOX 2713,,GLENWOOD SPRINGS,CO,81602,US,3/22/2004
20121260748,"Hummingbird Irrigation and Landscape LLC, Delinquent October 1, 2013",2355 Savoy Place,,Steamboat Springs,CO,80487,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,David,Charles,Denton,,,2355 Savoy Place,,Steamboat Springs,CO,80487,US,,,,,,,5/8/2012
19871349478,"AQUA-IRRIGATION, INC.",9370 CR 35,,Atwood,CO,80722,US,PO BOX 1604,,Sterling,CO,80751,US,Good Standing,,Corporation,DPC,GARY,L.,MILLER,,,9370 CR 35,,ATWOOD,CO,80722,US,PO BOX 1604,,Sterling,CO,80751,US,6/5/1978
19871349930,B & G IRRIGATION CO.,"1001 ""O"" ST",,Greeley,CO,80631,US,,,,,,,Good Standing,,Corporation,DPC,FRED,OSBORNE,GIBBS,,,"1001 ""O"" ST",,GREELEY,CO,80631,US,1001 O Street,,Greeley,CO,80631,US,6/12/1978
19871350254,"CANYON CREEK IRRIGATION COMPANY, Dissolved January 1, 1988",676 CANYON CREEK DR,,Grand Junction,CO,81503,US,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,CHARLES,M.,MEIKLEJOHN,JR.,,676 CANYON CREEK DR,,GRAND JUNCTION,CO,81503,US,,,,,,,6/19/1978
20031113967,TJ IRRIGATION & LANDSCAPING LLC,0298 Deer Run,,Carbondale,CO,81623,US,0298 Deer Run,,Carbondale,CO,81623,US,Good Standing,,Limited Liability Company,DLLC,THOMAS,JOHN,BANC,,,0298 DEER RUN,,Carbondale,CO,81623,US,0298 Deer Run,,Carbondale,CO,81623,US,4/10/2003
19871350808,"BEIRIGER AND SONS IRRIGATION, INC.",676 E HWY 112,,Center,CO,81125,US,PO Box 368,,Center,CO,81125,US,Good Standing,,Corporation,DPC,Ronald,Wayne,Beiriger,,,676 E Hwy 112,,Center,CO,81125,US,PO Box 368,,Center,CO,81125,US,6/28/1978
19931029117,"D & H IRRIGATION LIMITED LIABILITY COMPANY, Dissolved January 1, 1999",PHYSICAL ADDRESS:,133 CRYSTOLA CANYON RD,Crystola,CO,80863,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,DANIEL,,ZERKLE,,,PO BOX 4291,,WOODLAND PARK,CO,80866,US,,,,,,,3/18/1993
20031256565,TELLURIDE IRRIGATION LLC,302 Adams Ranch Rd Unit 4,,Telluride,CO,81435,US,PO Box 2771,,Telluride,CO,81435,US,Good Standing,,Limited Liability Company,DLLC,,,,,"Brodsky & Associates-CO, Inc.",302 ADAMS RANCH RD #4,,TELLURIDE,CO,81435,US,PO Box 72,,Telluride,CO,81435,US,8/8/2003
19871002169,SOUTH CHEYENNE IRRIGATING DITCH CO.,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,10/18/1879
19871015380,CACHE A LA POUDRE IRRIGATING DITCH COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,03/27/1893
20051347460,"Yampa Valley Irrigation & Landscaping Corporation, Dissolved January 30, 2014",2550 South Copper Frontage Road,#203,Steamboat Springs,CO,80487,US,P. O. Box 775803,,Steamboat Springs,CO,80477-5803,US,Voluntarily Dissolved,,Corporation,DPC,Matt,,Johnston,,,2550 South Copper Frontage Road,#203,Steamboat Springs,CO,80487,US,P. O. Box 775803,,Steamboat Springs,CO,80477-5803,US,9/14/2005
19871007326,SCHRODER IRRIGATING DITCH COMPANY,,,,,,,,,,,,,Exists,,Ditch Company,DT,,,,,,,,,,,,,,,,,,04/10/1886
19871523287,"CANYON CREEK NO. 3 IRRIGATION, CO., Delinquent October 1, 2016",2249 BROADWAY,,Grand Junction,CO,81507,US,,,,,,,Delinquent,,Nonprofit Corporation,DNC,STEPHEN,L,JOHNSON,,,705 CANYON CREEK DR,,GRAND JUNCTION,CO,81507,US,,,,,,,5/19/1983
20041332416,Belmont Farms Irrigation Association,39460 Rangeview Dr.,,Severance,CO,80610,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Kevin,,Fetzer,,,39460 Rangeview Dr.,,Severance,CO,80610,US,,,,,,,9/23/2004
20131178960,"Water Smart Irrigation LLC, Delinquent August 1, 2014",2155 S. Deframe St.,,Lakewood,CO,80228,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Josh,Alexander,Montague,,,2155 S. Deframe St.,,Lakewood,CO,80228,US,,,,,,,3/22/2013
20131241616,"Robert Morrissey Irrigation, Property Managment and Consulting, Delinquent September 1, 2014",435 Francis Street,,Longmont,CO,80501,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Robert,Michael,Morrissey,,,435 Francis Street,,Longmont,CO,80501,US,,,,,,,4/21/2013
19871525262,WESTERN MINI-RANCH IRRIGATION ASSOCIATION,616 SUNDOWN CT,,Berthoud,CO,80513,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,Meinte,S,Veldhuis,,,616 SUNDOWN CT,,BERTHOUD,CO,80513,US,,,,,,,6/3/1983
20121718300,"TAILHOLT IRRIGATION COMPANY, Dissolved December 9, 2014",35540 County Road 25,,Eaton,CO,80615,US,,,,,,,Voluntarily Dissolved,,Nonprofit Corporation,DNC,Harlan,,Simonsen,,,35540 County Road 25,,Eaton,CO,80615,US,,,,,,,12/28/2012
20051189030,"Celtic Irrigation, Inc., Delinquent July 1, 2006",7539 South Storm Mountain,,Littleton,CO,80127,US,,,,,,,Delinquent,,Corporation,DPC,Sean,,McClelland,,,7539 South Storm Mountain,,Littleton,CO,80127,US,,,,,,,5/9/2005
19941023386,"SHAMROCK IRRIGATION COMPANY, INC.",825 East Pitkin Street,,Fort Collins,CO,80524,US,825 East Pitkin Street,,Fort Collins,CO,80524,US,Good Standing,,Nonprofit Corporation,DNC,William,A.,Emslie,,,825 East Pitkin Street,,Fort Collins,CO,80524,US,8924 Railhead Dr,,Fort Collins,CO,80524,US,2/28/1994
19871054387,LA JARA GARDENS IRRIGATION COMPANY,,,,,,,,,,,,,Exists,,Water Company,WC,,,,,,,,,,,,,,,,,,5/31/1911
20041194492,"MOUNTAIN MAN IRRIGATION, LLC",5555 North Fork Ct.,,Boulder,CO,80301,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Robert,Clay,Phillips,,,5555 North Fork Ct.,,Boulder,CO,80301,US,,,,,,,5/28/2004
20041208285,"BERTHOUD-GATEWAY PARK IRRIGATION COMPANY, Delinquent December 1, 2010",7251 W 20TH STREET,Building D-1,Greeley,CO,80634,US,,,,,,,Delinquent,,Corporation,DPC,RICHARD,J.,BARTELS,,,7251 W 20TH STREET,Building D-1,GREELEY,CO,80634,US,,,,,,,6/9/2004
20131097615,"Chaney Irrigation + LLC, Delinquent July 1, 2014",4660 Robb St.,,Wheat Ridge,CO,80033,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Steven,Scott,Chaney,,,4660 Robb St,,Wheat Ridge,CO,80033,US,,,,,,,2/13/2013
19871947550,LARIAT IRRIGATION COMPANY,,,,,,,,,,,,,Exists,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,7/11/1908
20061193394,"Raindrop Irrigation and Landscaping, Delinquent July 1, 2009",10083 Park Meadows Dr. #301,,Lone Tree,CO,80124,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,William,James,Murphy,,,10083 Park Meadows Dr. #301,,Lone Tree,CO,80124,US,,,,,,,5/12/2006
20041381445,"Keighin Rodgers Irrigation Solutions, Dissolved March 13, 2008",8055 West Hampden Ave,,Lakewood,CO,80227,US,8055 W Hampden Avenue,,Lakewood,CO,80227,US,Voluntarily Dissolved,,Corporation,DPC,Lawrence,Paul,Rodgers,,,8055 West Hampden Ave,,Lakewood,CO,80227,US,,,,,,,10/29/2004
19931080962,"LARSON IRRIGATION, INC., Dissolved February 12, 2001",1355 RIVERSIDE DR,,Fort Collins,CO,80524,US,,,,,,,Voluntarily Dissolved,,Corporation,DPC,DON,,LARSON,,,1637 DOGWOOD COURT,,FT COLLINS,CO,80525,US,,,,,,,8/6/1993
19951032696,"CAMELOT SUBDIVISION DRAINAGE AND IRRIGATION COMPANY, Dissolved January 1, 2000",,,,,,,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,3/13/1995
20061272225,"Raindance Irrigation, Delinquent January 1, 2008",205 Marble St. #303,,Broomfield,CO,80020,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Richard,,Granberry,,,205 marble st. #303,,broomfield,CO,80020,US,,,,,,,7/5/2006
19961040343,"HIGH COUNTRY LANDSCAPE AND IRRIGATION CORP., Dissolved January 1, 1999",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,3/22/1996
20061022917,"Acclaim Landscape & Irrigation, LLC, Dissolved May 4, 2008",7832 Dover Ct.,,Arvada,CO,80005,US,7832 Dover Ct.,,Arvada,CO,80005,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Justin,Ray,Ball,,,7832 Dover Ct.,,Arvada,CO,80005,US,,,,,,,1/14/2006
19951051709,"DOWN UNDER SPRINKLER AND IRRIGATION INC., Dissolved February 1, 2002",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,4/17/1995
20011134679,"AG'S CUSTOM LANDSCAPE AND IRRIGATION, CORP., Dissolved May 1, 2003",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,7/9/2001
19931015423,"WESTERN IRRIGATION MATERIALS INC, Dissolved December 1, 1999",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,2/11/1993
19951087350,"HEADGATE 123 IRRIGATION WATER USER'S GROUP, Dissolved May 1, 2000",,,,,,,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,7/10/1995
19941038438,"JOHN & SON LANDSCAPE/IRRIGATION, INC., Dissolved February 1, 2001",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,4/1/1994
19961161032,"POUDRE PRAIRIE MUTUAL RESERVOIR & IRRIGATION COMPANY, Dissolved June 1, 2004",,,,,,,,,,,,,Administratively Dissolved,,Nonprofit Corporation,DNC,,,,,,,,,,,,,,,,,,12/11/1996
20131643159,"Carlos' Irrigation and Landscaping, LLC, Delinquent April 1, 2015",7595 Califonia Dr.,,Colorado Springs,CO,80923,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Juan,Carlos,Leyva-Rodriguez,,,7595 Califonia Dr.,,Colorado Springs,CO,80923,US,,,,,,,11/5/2013
